,playlist_id,video_list
63,PLXUcuCHnGjCpbbG5p4QqmziFEV_MnS3Xt,"[{'title': 'Class 11 chapter 9 || MECHANICAL PROPERTIES OF SOLIDS 01|| Elasticity : Introduction IIT JEE /NEET', 'video_id': '4r_Rw6wMdjo'}, {'title': 'MECHANICAL PROPERTIES OF SOLIDS 02 || Elasticity : Numericals on Stress Strain IIT JEE  MAINS/ NEET', 'video_id': 'yqw1Nf91fYA'}, {'title': 'MECHANICAL PROPERTIES OF SOLIDS 03 | ELASTICITY : Stress Strain Curve |Stress Strain Graph JEE MAINS', 'video_id': '7LsW-RtaaTs'}, {'title': ""MECHANICAL PROPERTIES OF SOLIDS 05 | Elasticity :Thermal Stress and Strain ,Poisson's ratio JEE/NEET"", 'video_id': 'h04EwT9Jc5Y'}, {'title': 'MECHANICAL PROPERTIES OF SOLIDS 04 || Elasticity : Energy Stored in a Streched Wire JEE MAINS/ NEET', 'video_id': '12vWzsPs0vM'}, {'title': 'Lakshya Audio Song Full Song - Title Track|Hrithik Roshan|Shankar Ehsaan Loy|Javed Akhtar', 'video_id': 'u3h1DvwH6yM'}]"
64,PLircANNL68XuM0lTDQW2b2Snr9Mw70nB5,"[{'title': 'MECHANICAL PROPERTIES OF SOLIDS 02 || Elasticity : Numericals on Stress Strain IIT JEE  MAINS/ NEET', 'video_id': 'yqw1Nf91fYA'}, {'title': 'Class 11 chapter 9 || MECHANICAL PROPERTIES OF SOLIDS 01|| Elasticity : Introduction IIT JEE /NEET', 'video_id': '4r_Rw6wMdjo'}, {'title': 'MECHANICAL PROPERTIES OF SOLIDS 03 | ELASTICITY : Stress Strain Curve |Stress Strain Graph JEE MAINS', 'video_id': '7LsW-RtaaTs'}, {'title': 'MECHANICAL PROPERTIES OF SOLIDS 04 || Elasticity : Energy Stored in a Streched Wire JEE MAINS/ NEET', 'video_id': '12vWzsPs0vM'}, {'title': ""MECHANICAL PROPERTIES OF SOLIDS 05 | Elasticity :Thermal Stress and Strain ,Poisson's ratio JEE/NEET"", 'video_id': 'h04EwT9Jc5Y'}, {'title': 'Thermal Properties Of Matter 02 || Thermal Expansion -All Concepts for JEE MAINS/ NEET', 'video_id': '9pKXcLkIMUw'}]"
65,PLbu_fGT0MPsuNdAhq2AAQ0PRMJjrpJXMf,"[{'title': ""Newton's Laws of Motion L1 | Basic Concepts | #jee2024 #jee2025 #jeephysics #namokaul"", 'video_id': 'tmUG6TG9amI'}, {'title': ""Newton's Laws of Motion L2 | Free Body Diagram | #jee2024 #jee2025 #jeephysics #namokaul"", 'video_id': 'yxjUjCBlO0o'}, {'title': ""Newton's Laws of Motion L3 | String & Pulley Problems | #jee2024 #jee2025 #jeephysics #namokaul"", 'video_id': 'fw8bLzNM1eU'}, {'title': ""Newton's Laws of Motion L4 | Constrained Motion 1 | #jee2024 #jee2025 #jeephysics #namokaul"", 'video_id': 'qlcsNBGsqW8'}, {'title': ""Newton's Laws of Motion L5 | Constrained Motion - 2 | #jee2024 #jee2025 #jeephysics #namokaul"", 'video_id': 'YXHEAt89kVM'}, {'title': ""Newton's Laws of Motion L6 | Pseudo Force | #jee2024 #jee2025 #jeephysics #namokaul"", 'video_id': '11DD1MNpmfk'}, {'title': ""Newton's Laws of Motion L7 | Application of NLM | #jee2024 #jee2025 #jeephysics #namokaul"", 'video_id': '57uB5Ftmn0k'}, {'title': ""Newton's Laws of Motion L8 | Spring Force | #jee2024 #jee2025 #jeephysics #namokaul"", 'video_id': '2Mn4fGGMiaI'}]"
66,PLjvx7xqdpePIZbs8Yf8Pi34ek7MMmj9rb,"[{'title': ""Newton's Laws of Motion | Complete REVISION for JEE Physics | Mohit Sir (IITKGP)"", 'video_id': '7JlR8gNRQIs'}, {'title': 'Friction | Complete REVISION for JEE Physics | Mohit Sir (IITKGP)', 'video_id': 'Rn1bLst7eGk'}, {'title': '2 Block Problems | Friction | JEE Physics | Mohit Sir (IIT KGP) | IIT JEE', 'video_id': 'lbmDqxiet1k'}, {'title': 'Circular Motion | Vertical Circular Motion | Complete REVISION for JEE Physics | Mohit Sir (IITKGP)', 'video_id': 'KnFymKHlkT0'}, {'title': 'Banking of Roads | Direction of Friction ? |  Circular Motion | JEE Physics | IIT JEE', 'video_id': 'WbdcQYw63xc'}, {'title': 'JEE Main 2023 PYQs - Kinematics & NLM| Jan Attempt | Eduniti | Mohit Sir', 'video_id': 'SbU5HWiuAaI'}, {'title': 'NLM-WEP & Circular Motion April Attempt - JEE Main 2023 | Physics PYQs | Eduniti | Mohit Sir', 'video_id': 'zjBRv6zqCt0'}, {'title': 'Laws of Motion July Attempt Solutions of JEE Main 2022 | Physics PYQs | Eduniti | Mohit Sir', 'video_id': 'wl9B8luaVWk'}, {'title': 'NLM - WEP - COM June Attempt Solutions | JEE Main 2022 PYQs | Eduniti', 'video_id': 'wv4YlYmQHx8'}, {'title': 'JEE 2021 Solution Series | Laws of Motion | JEE Physics | Chapter wise Solution #MissionJEE2024', 'video_id': 'hQo3R7IAvYU'}, {'title': 'Laws of Motion | JEE Main 2020 Solutions | JEE Physics | Mohit Goenka', 'video_id': 'AxW4Ibc0KkY'}, {'title': 'Laws of Motion JEE 2010 - 2019 Questions Solution | One Shot | Mohit Goenka (IIT KGP)', 'video_id': 'ZUQ1hfF7Ov4'}, {'title': 'JEE 2024: Laws of Motion | Rank Booster Series 1.0 | Target 90+ Physics | Mohit Sir | Eduniti', 'video_id': 'NgkKTDjMpww'}]"
67,PL24P3-cdGKKsTZuJ-_ftqvo1YySP6GO6q,"[{'title': ""Newton's Laws Of Motion JEE L1 | 𝟑 𝐋𝐚𝐰𝐬 & 𝐅𝐫𝐞𝐞 𝐁𝐨𝐝𝐲 𝐃𝐢𝐚𝐠𝐫𝐚𝐦 (Weight, Normal, Spring, Tension)"", 'video_id': '3pKdMk1Ne8I'}, {'title': ""Newton's Laws Of Motion JEE L2 | 𝐏𝐮𝐥𝐥𝐞𝐲 𝐁𝐥𝐨𝐜𝐤 & 𝐈𝐧𝐜𝐥𝐢𝐧𝐞𝐝 𝐏𝐥𝐚𝐧𝐞 𝐏𝐫𝐨𝐛𝐥𝐞𝐦𝐬 | JEE Physics | JEE 2023"", 'video_id': 'A3C0VNVZ6Gg'}, {'title': ""Newton's Laws Of Motion JEE L3| 𝐂𝐨𝐧𝐬𝐭𝐫𝐚𝐢𝐧𝐞𝐝 𝐌𝐨𝐭𝐢𝐨𝐧(𝐖𝐞𝐝𝐠𝐞𝐬 & 𝐌𝐨𝐯𝐚𝐛𝐥𝐞 𝐏𝐮𝐥𝐥𝐞𝐲𝐬)| JEE Physics | JEE 2023"", 'video_id': '9ryy2aPpE5o'}, {'title': ""Newton's Laws Of Motion  L4| 𝐍𝐨𝐧 𝐈𝐧𝐞𝐫𝐭𝐢𝐚𝐥 𝐅𝐫𝐚𝐦𝐞𝐬 𝐨𝐟 𝐑𝐞𝐟𝐞𝐫𝐞𝐧𝐜𝐞 & 𝐏𝐬𝐞𝐮𝐝𝐨 𝐅𝐨𝐫𝐜𝐞| JEE Physics | JEE 2023"", 'video_id': 'mPBD-FsMDTA'}, {'title': ""Newton's Laws Of Motion JEE L5 [Friction] | JEE Physics | JEE 2023 | Nurture | Vedantu Enthuse"", 'video_id': '02OXaeppHg4'}, {'title': ""Check Your Concepts! [Menti Quiz] Newton's Laws Of Motion & Friction JEE L6 | JEE Physics | JEE 2023"", 'video_id': 'UuYR9ghSrzU'}, {'title': ""Crack JEE Advanced Problems From NLM (Newton's Laws Of Motion JEE) L-7 | JEE Physics | JEE 2023"", 'video_id': '_Xyfq2EymdQ'}]"
68,PLbu_fGT0MPssbsntOuvMiWP4T5YFyacUa,"[{'title': 'JEE 2022: Newton’s Laws of Motion L1 | Basic Concepts | Unacademy JEE | IIT JEE Physics | Namo Kaul', 'video_id': '2HD6ZzbIicA'}, {'title': 'JEE: Newton’s Laws of Motion L2 | Free Body Diagram | Unacademy JEE | IIT JEE Physics | Namo Kaul', 'video_id': 'PfcqJS3l48I'}, {'title': 'JEE: Newton’s Laws of Motion L3 | String & Pulley Problems | Unacademy JEE | JEE Physics | Namo Kaul', 'video_id': 'DGbamzRUBbQ'}, {'title': 'JEE: Newton’s Laws of Motion L5 | Constrained Motion | Unacademy JEE | JEE Physics | Namo Kaul', 'video_id': 'tbLp59DdFTE'}, {'title': 'JEE: Newton’s Laws of Motion L4 | Constrained Motion | Unacademy JEE | JEE Physics | Namo Kaul', 'video_id': 'LhtSqhZ0CpY'}, {'title': 'JEE: Newton’s Laws of Motion JPP 1 | Unacademy JEE | JEE Physics | Namo Kaul', 'video_id': 'PNurEdhplhA'}, {'title': 'JEE: Newton’s Laws of Motion JPP 2 | Unacademy JEE | JEE Physics | Namo Kaul', 'video_id': 'VvmytK2cm9g'}, {'title': 'JEE: Newton’s Laws of Motion L6 | Pseudo Force | Unacademy JEE | JEE Physics | Namo Kaul', 'video_id': 'mmZ30rGSw7A'}, {'title': 'JEE: Newton’s Laws of Motion L7 | Applications of NLM | Unacademy JEE | JEE Physics | Namo Kaul', 'video_id': 'QoK1EHQgjBM'}, {'title': 'JEE: Newton’s Laws of Motion L8 | Spring Force | Unacademy JEE | JEE Physics | Namo Kaul', 'video_id': 'i4BsTSNshbw'}, {'title': 'JEE: Newton’s Laws of Motion JPP- 3 | Unacademy JEE | JEE Physics | Namo Kaul', 'video_id': 'NOfWlbGeRAA'}, {'title': 'Private video', 'video_id': 'Thw_hjSPSQo'}, {'title': 'JEE: Newton’s Laws of Motion JPP- 4 | Unacademy JEE | JEE Physics | Namo Kaul', 'video_id': 'LvIVGvO0XEc'}, {'title': 'JEE: Newton’s Laws of Motion & Friction PYQs | Unacademy JEE | JEE Physics | Namo Kaul', 'video_id': 'S6nz_ZmSQkQ'}]"
69,PLF_7kfnwLFCGcF1IhVgTiZ-Sf0pnKIOub,"[{'title': ""Class 11 Chap 5 || Laws Of Motion 01 || Newton's First Law Of Motion || NLM  IIT JEE NEET  NCERT"", 'video_id': 'YzxUZzMrlfQ'}, {'title': ""Class 11 Chap 5 || Laws Of Motion 02 || Newton's Second Law Of Motion || NLM  IIT JEE NEET  NCERT"", 'video_id': '-fBnD0fkYjY'}, {'title': '11 Chap 5 || Laws Of Motion 03 ||Pulley Tricks For IIT JEE Mains || How To Solve Pulley Problems', 'video_id': 'YNdxmNNay0s'}, {'title': ""11 Chap 5 || Laws Of Motion 04 || Newton's Third Law Of Motion ||Conservation Of Momentum"", 'video_id': 'vO4R-y3Lo-Q'}, {'title': '11 Chap 5 || Laws Of Motion 05 || Spring Force || Spring Numericals|| JEE mains NEET All concepts', 'video_id': 'ouaD1sBtMCY'}, {'title': '11 Chap 5 || Laws Of Motion 06 || Pseudo Force | Inertial and Non-Inertial Frame of Refrence IIT JEE', 'video_id': 'Ofzb23J4kJE'}, {'title': 'Class 11 chap 5 || Friction Force 01 ||Static and Kinetic Friction || Friction IIT JEE  /  NEET ||', 'video_id': 'USBB7ttg_Zw'}, {'title': 'Class 11 chap 5 | Friction Force 02 | Angle Of Repose | Friction on Inclined Plane | IIT JEE / NEET', 'video_id': 'Hq8dokDswaI'}, {'title': 'Class 11 chap 5 | Friction Force 03 | Block on Block Problems Friction | IIT JEE / NEET', 'video_id': 'HDhhi68vtws'}, {'title': 'Tricks for Constraint Motion || Laws Of Motion 07 for IIT JEE MAINS / JEE ADVANCE / NEET', 'video_id': 'RvFF4GUMJHA'}, {'title': 'Laws Of Motion - One Shot -Complete Chapter - NLM Full Chapter Revision I Class 11/JEE MAINS/NEET', 'video_id': '8THKAHMMwY8'}]"
70,PL24P3-cdGKKvltTRoFuGZhgA895RIzlgH,"[{'title': 'Rotation & Rigid Body Dynamics L1 | Everything About Moment Of Inertia | JEE 2023 class 11 | Vedantu', 'video_id': '5girz6_TlTU'}, {'title': 'Rotation & Rigid Body Dynamics L2 | Torque, Toppling & equilibrium | Class 11 JEE 2023 | Shreyas sir', 'video_id': 'lDYiyC9xt8w'}, {'title': 'Rotation & Rigid Body Dynamics L3 | τ = I α , Pulleys with Mass, Rotational Energy | Class 11', 'video_id': 'Vu8nftMDncA'}, {'title': 'Rotation & Rigid Body Dynamics L4 | Angular Momentum & Instantaneous Axis of Rotation | Class 11', 'video_id': 'vQv36CgDvtg'}, {'title': 'Rotation & Rigid Body Dynamics L5 | Rolling & slipping | Class 11 JEE 2023 | Shreyas sir | Vedantu', 'video_id': 'A9sFvy0FcIA'}, {'title': 'Rotation and Rigid Body Dynamics - L6 | Conservation of Angular Momentum [JEE 2023] | Vedantu', 'video_id': '7YJvtvUvfd8'}, {'title': 'Important Questions from System of Particles and Rotational Motion [JEE 2023] L7 | Class 11 Physics', 'video_id': 'sh_c1rWAZaQ'}]"
71,PLjvx7xqdpePLNEB-VLtUhBnF5LZmoYapS,"[{'title': 'Rotational Motion (Part-1) | MOI Torque & Static Equilibrium | JEE Physics | Mohit Sir (IIT KGP)', 'video_id': 'O6j1mLp06XI'}, {'title': 'Rotational Motion (Part-2) | L Conservation | Collision | JEE Physics | Mohit Sir (IIT KGP)', 'video_id': 'OHni1DRdfAQ'}, {'title': 'Rotational Motion (Part-3) | Rolling Motion | Toppling | JEE Physics | Mohit Sir (IIT KGP)', 'video_id': 'qugIqfYRCrk'}, {'title': 'Rolling on Inclined Plane | Rotational Motion | IITJEE Physics | NEET | Mohit Goenka (IITKGP)', 'video_id': 'uiZNdMcAw8E'}, {'title': 'What is Pure Rolling ? | Rotational Motion | IITJEE Physics | NEET | Mohit Goenka (IITKGP)', 'video_id': 'gnrdqTYUHYY'}, {'title': 'COM & Rotation April Attempt - JEE Main 2023 | Physics PYQs | Eduniti | Mohit Sir', 'video_id': 'AtGYL4a5n2M'}, {'title': 'JEE Main 2023 PYQs - COM & Rotational Motion | Jan Attempt | Eduniti | Mohit Sir', 'video_id': 'j5fzPfmtXpE'}, {'title': 'Rotation July Attempt Solutions of JEE Main 2022 | Physics PYQs | Eduniti | Mohit Sir', 'video_id': 'I-F6U94Esu0'}, {'title': 'Rotation - Gravitation - Solids & Fluids - SHM June Attempt Solutions | JEE Main 2022 PYQs | Eduniti', 'video_id': 'K_Ck9Jjnlao'}, {'title': 'JEE 2021 Solution Series | Rotational Motion | JEE Physics | Chapter Wise Solution #MissionJEE2024', 'video_id': 'BMUKyEFjBuc'}, {'title': 'Rotational Motion JEE Main 2020 Questions Solutions | One Shot | Mohit Goenka', 'video_id': 'zWddLCElwWE'}, {'title': 'JEE 2024: Rotational Motion | Rank Booster Series 1.0 | Target 90+ Physics | Mohit Sir | Eduniti', 'video_id': 'wZwwG1Z5qZM'}]"
72,PLbu_fGT0MPsu_qoQ6bvWQOgL3ZIhlg3uy,"[{'title': 'JEE: Rotational Motions L1 | Moment of Inertia | Class 11 | Unacademy JEE | Physics | Namo Kaul', 'video_id': 'fzPcrUQfutM'}, {'title': 'JEE 2022: Rotational Motions L2 | Moment of Inertia | Class 11 | Unacademy JEE | Physics | Namo Kaul', 'video_id': 'lgiIyC667kk'}, {'title': 'JEE: Rotational Motion L3 | Moment of Inertia | Class 11 | Unacademy JEE | Physics | Namo Kaul', 'video_id': 'TuZYkYS2IfI'}, {'title': 'JEE: Rotational Motions L4 | Torque | Class 11 | Unacademy JEE | Physics | Namo Kaul', 'video_id': 'KshXX21OM5I'}, {'title': 'JEE: Rotational Motions L5 | Toppling | Class 11 | Unacademy JEE | Physics | Namo Kaul', 'video_id': 'uRpHhwaUXvE'}, {'title': 'JEE: Rotational Motions L6 | Rotational Dynamics | Class 11 | Unacademy JEE | Physics | Namo Kaul', 'video_id': '5NwMGB5t2S0'}, {'title': 'JEE: Rotational Motion JPP - 1 | Class 11 | Unacademy JEE | Physics | Namo Kaul', 'video_id': 'KXNozWiRXBc'}, {'title': 'JEE: Rotational Motions L7 | Rotational Dynamics | Class 11 | Unacademy JEE | Physics | Namo Kaul', 'video_id': 't5cNuPBgVow'}, {'title': 'JEE: Rotational Motions L8 | Rotational Dynamics | Class 11 | Unacademy JEE | Physics | Namo Kaul', 'video_id': 'CeykRoB-GGU'}, {'title': 'JEE: Rotational Motion JPP - 2 | Class 11 | Unacademy JEE | Physics | Namo Kaul', 'video_id': '6fNn7ZnLSu4'}, {'title': 'JEE: Rotational Motion JPP - 3 | Class 11 | Unacademy JEE | Physics | Namo Kaul', 'video_id': 'gHFfO21_Tr8'}, {'title': 'JEE: Rotational Motion JPP - 4 | Class 11 | Unacademy JEE | Physics | Namo Kaul', 'video_id': 'f7ArjdqLeCA'}, {'title': 'JEE: Rotational Motions L9 | Rolling Motion | Class 11 | Unacademy JEE | Physics | Namo Kaul', 'video_id': 'QVDq6eXl344'}, {'title': 'JEE: Rotational Motions L10 | Rolling Motion | Class 11 | Unacademy JEE | Physics | Namo Kaul', 'video_id': '0xisikmooXo'}, {'title': 'JEE: Rotational Motions L11 | Rolling Motion | Class 11 | Unacademy JEE | Physics | Namo Kaul', 'video_id': 'gT9HlzJEKgY'}, {'title': 'JEE: Rotational Motions L12 | Advanced Problems | Class 11 | Unacademy JEE | Physics | Namo Kaul', 'video_id': 'X1MCLGPRKdo'}, {'title': 'JEE: Rotational Motion JPP - 5 | Class 11 | Unacademy JEE | Physics | Namo Kaul', 'video_id': 'bTD4HQvfSqY'}, {'title': 'JEE: Rotational Motion JPP - 6 | Class 11 | Unacademy JEE | Physics | Namo Kaul', 'video_id': 'XklNcOYUOuE'}, {'title': 'JEE: Rotational Motion JPP - 7 | Class 11 | Unacademy JEE | Physics | Namo Kaul', 'video_id': '4rBruRTskn4'}]"
73,PLxb0SzPSaqZ4RJbNiRcBafYSf_QOVQ6FD,"[{'title': 'Rotational Dynamics: Lecture 1', 'video_id': 'R3-6NlNnaMs'}, {'title': 'Rotational Dynamics (Torque and Equilibrium) Lecture: 2', 'video_id': 'O-jp9kAfkO0'}, {'title': 'Rotational Dynamics (Toppling and Moment of Inertia): Lecture 3', 'video_id': 'QZaf_2fLjuM'}, {'title': 'Rotational Dynamics (Moment of Inertia) : Lecture 4', 'video_id': '_CAvsxlzmCc'}, {'title': 'Rotational Dynamics (Fixed Axis Rotation): Lecture 5', 'video_id': 'orXoGPD7hZ8'}, {'title': 'Rotational Dynamics (Fixed Axis Rotation): Lecture 6', 'video_id': 'vSmDhN2K5sQ'}, {'title': 'Rotational Dynamics (Combined Motion): Lecture 7', 'video_id': 'xhioY1gf0kY'}, {'title': 'Rotational Dynamics (Dynamics of Rolling) Lecture 8', 'video_id': '6Jv9Lpm_jxU'}, {'title': 'Rotational Dynamics (Angular Momentum) Lecture: 9', 'video_id': 'BZ8PlCsMkvE'}, {'title': 'Rotational Dynamics (Instantaneous Axis of Rotation): Lecture 11', 'video_id': 'V88HIpiK6ks'}, {'title': 'Rotational Dynamics (Angular Momentum): Lecture 10', 'video_id': '3NPXtFPSSf4'}]"
74,PLF_7kfnwLFCHPUM8UWjv2uy4S08SCtjEh,"[{'title': 'Class 11 chapter 7 | Systems Of Particles and Rotational Motion | Rotational Motion 01: Introduction', 'video_id': 'vSJ66ADJd2o'}, {'title': 'Class 11 chapter 7 | Rotatational Motion 02 || Torque - Moment Of Force - Turning Effect Of Force |', 'video_id': 'V-u_RJY47lc'}, {'title': 'Class 11 chapter 7 | Rotational Motion 03 | Rotational Equilibrium IIT JEE / NEET | Torque Problem |', 'video_id': 'sB6Z3grKxJQ'}, {'title': 'Class 11 chapter 7 || Rotational Motion 04 || Moment Of Inertia -  Introduction ||', 'video_id': 'HcNgEXuYT3k'}, {'title': 'Rotational Motion 05 | Moment Of Inertia Of Continous Bodies  - Rod , Ring ,Disc, Cylinder,Triangle', 'video_id': '2fw1r4Z6f0s'}, {'title': 'Rotational Motion 06 || Moment Of Inertia Of  Sphere and Cone || MOI of solid Sphere JEE MAINS /NEET', 'video_id': 'FAjQLbmFMKU'}, {'title': 'Rotational Motion 07 || Perpendicular and Parallel Axis Theorem Moment Of Inertia  JEE MAINS / NEET', 'video_id': 'uUxK-X0spwo'}, {'title': 'Rotational Motion 08 | Best Numericals of Rotational Motion and Rigid Body Dynamics JEE MAINS /NEET', 'video_id': 'gPGOaKy7h2o'}, {'title': 'Rotational Motion 09 | Hinge Forces | Rigid Body Dynamics JEE MAINS / NEET | Rotational Numericals', 'video_id': '5Bk1qNIt-1g'}, {'title': 'Rotational Motion 10 || Kinetic Energy of a Rotating Body | Work Done By Torque IIT JEE MAINS / NEET', 'video_id': 'i0h5G6sd_uI'}, {'title': 'Rotational Motion 11 || Angular Momentum IIT JEE  MAINS / NEET || Angular Momentum of Rotating Body', 'video_id': 'r-l0R0Cqst8'}, {'title': 'Rotational Motion 12 || Conservation Of Angular Momentum || Angular Momentum IIT JEE MAINS / NEET |', 'video_id': '8utUFjNarDI'}, {'title': 'Rotational Motion 13 | Rolling Series 01 | Combined Translation + Rotational Motion |IIT JEE / NEET', 'video_id': 'JvrArfd__D0'}, {'title': 'Rotational Motion 14 | Rolling Series 2 |MOI , KE and L expression for Translation + Rotation Motion', 'video_id': 'Twk2gTjHVFE'}, {'title': 'Rotational Motion 15 | Rolling Series 3 | PURE ROLLING JEE MAINS  / NEET | Uniform PURE ROLLING', 'video_id': 'iTH0jHapzt4'}, {'title': 'Rotational Motion 16 | Rolling Series 4 | Forces in PURE Rolling | Pure Rolling IIT JEE MAINS / NEET', 'video_id': '23A-54jjIGU'}, {'title': 'Rotational Motion 17 | Pure Rolling on Inclined Plane  IIT JEE MAINS / NEET |  Rolling Series 5', 'video_id': 'Ly9OyM0OT8s'}]"
75,PLbu_fGT0MPstYJF9z7cCiSje6DrIE-qOG,"[{'title': 'Thermodynamics L1 | Types of Systems & Properties | #jee2024 #jee2025 #jeechemistry #monicabedi', 'video_id': 'r4mUTqcwfrk'}, {'title': 'Thermodynamics L2 | Heat, Work & Internal Energy | #jee2024 #jee2025 #jeechemistry #monicabedi', 'video_id': '2dJ0uL3hyS8'}, {'title': 'Thermodynamics L3 | First Law of Thermodynamics | #jee2024 #jee2025 #jeechemistry #monicabedi', 'video_id': '2Cq5NnCrowI'}, {'title': 'Thermodynamics L4 | Molar Heat Capacity & Adiabatic Process | #jee2024 #jee2025 #monicabedi', 'video_id': 'i_qKDZRfYdM'}, {'title': 'Thermodynamics L5 | Enthalpy | #jee2024 #jee2025 #jeechemistry #monicabedi', 'video_id': 'J5wU6IsYOQs'}, {'title': ""Thermodynamics L6 | Hess' Law | #jee2024 #jee2025 #jeechemistry #monicabedi"", 'video_id': 'MUwf--_9WZY'}, {'title': 'Thermodynamics L7 | Entropy and Second Law of Thermodynamics | #jee2024 #jeechemistry #monicabedi', 'video_id': 'llSQKiTul40'}, {'title': 'Thermodynamics L8 | Carnot Cycle & Gibbs Free Energy | #jee2024 #jee2025 #jeechemistry #monicabedi', 'video_id': 'aF4K0e-eXEw'}]"
76,PLbu_fGT0MPsuQLlbeqMZNSy3is-0HmRXy,"[{'title': 'JEE 2022: Thermodynamics L1 | Thermodynamic Processes | Unacademy JEE | IIT JEE Chemistry | Ashwani', 'video_id': 'g4RFHNKlJiE'}, {'title': 'JEE: Thermodynamics L2 | Heat & Work | Unacademy JEE | IIT JEE Chemistry | Ashwani Tyagi', 'video_id': 'Yo0sebjmU4k'}, {'title': 'JEE: Thermodynamics L3 | First Law Of Thermodynamics | Unacademy JEE | JEE Chemistry | Ashwani Tyagi', 'video_id': '1_kObd19w3Q'}, {'title': 'JEE: Thermodynamics L4 | Heat Capacity & Degrees Of Freedom | Unacademy JEE | Ashwani Tyagi', 'video_id': 'Pg6oBYA5i_Y'}, {'title': 'JEE: Thermodynamics JPP - 1 | Unacademy JEE | IIT JEE Chemistry | Ashwani Tyagi', 'video_id': 'xqZblRqxFeA'}, {'title': 'JEE: Thermodynamics L5 | Enthalpy & Its Calculations | Unacademy JEE | Ashwani Tyagi', 'video_id': 'PGi4d6cv0_g'}, {'title': 'JEE: Thermodynamics L6 | Isothermal & Adiabatic Processes | Unacademy JEE | Ashwani Tyagi', 'video_id': 'deCy1mhkCJc'}, {'title': 'JEE: Thermodynamics L7 | Carnot Engine | Unacademy JEE | JEE Chemistry | Ashwani Tyagi', 'video_id': 'MsrIXq2S64o'}, {'title': 'JEE: Thermodynamics L8 | Second Law of Thermodynamics | Unacademy JEE | Chemistry | Ashwani Tyagi', 'video_id': '6rYncuVyV4Y'}, {'title': 'JEE: Thermodynamics JPP - 1 | Unacademy JEE | JEE Chemistry | Ashwani Tyagi', 'video_id': 'AcGFZ_Rwxz4'}, {'title': 'JEE: Thermodynamics JPP - 3 | Unacademy JEE | JEE Chemistry | Ashwani Tyagi', 'video_id': 'eovOW8uV1m8'}, {'title': 'JEE: Thermodynamics L9 | Entropy | Spontaneity | Unacademy JEE | Chemistry | Ashwani Tyagi', 'video_id': '5TGGEPMxEqo'}, {'title': 'JEE: Thermodynamics L10 | Entropy Calculations | Unacademy JEE | Chemistry | Ashwani Tyagi', 'video_id': 'FORI5cSVlPw'}, {'title': ""JEE: Thermodynamics L11 | Gibb's Free Energy | Unacademy JEE | Chemistry | Ashwani Tyagi"", 'video_id': 'fWYuMUQn9JQ'}, {'title': 'JEE: Thermodynamics JPP - 4 | Unacademy JEE | JEE Chemistry | Ashwani Tyagi', 'video_id': 'gTMf1wkhTIc'}, {'title': 'JEE: Thermodynamics PYQ 1 | Unacademy JEE | JEE Chemistry | Ashwani Tyagi', 'video_id': '8nXC7HKJ_9M'}]"
